employment_income,amt0,amt1,amt2,amt3,amt4,amt5,amt6,amt7
172000.0,2135.0,2438.0,2741.0,3043.0,3346.0,3648.0,3951.0,4251.0
172500.0,2144.0,2446.0,2749.0,3051.0,3354.0,3657.0,3959.0,4262.0
173000.0,2152.0,2454.0,2757.0,3060.0,3362.0,3665.0,3967.0,4270.0
173500.0,2160.0,2463.0,2765.0,3068.0,3370.0,3673.0,3976.0,4278.0
174000.0,2168.0,2471.0,2773.0,3076.0,3379.0,3681.0,3984.0,4286.0
174500.0,2176.0,2479.0,2781.0,3084.0,3387.0,3689.0,3992.0,4294.0
175000.0,2184.0,2487.0,2790.0,3092.0,3395.0,3697.0,4000.0,4303.0
175500.0,2193.0,2495.0,2798.0,3100.0,3403.0,3706.0,4008.0,4311.0
176000.0,2201.0,2503.0,2806.0,3109.0,3411.0,3714.0,4016.0,4319.0
176500.0,2209.0,2512.0,2814.0,3117.0,3419.0,3722.0,4025.0,4327.0
177000.0,2217.0,2520.0,2822.0,3125.0,3428.0,3730.0,4033.0,4335.0
177500.0,2225.0,2528.0,2831.0,3133.0,3436.0,3738.0,4041.0,4344.0
178000.0,2234.0,2536.0,2839.0,3141.0,3444.0,3747.0,4049.0,4352.0
178500.0,2242.0,2544.0,2847.0,3150.0,3452.0,3755.0,4057.0,4360.0
179000.0,2250.0,2553.0,2855.0,3158.0,3460.0,3763.0,4066.0,4368.0
179500.0,2258.0,2561.0,2863.0,3166.0,3469.0,3771.0,4074.0,4376.0
180000.0,2266.0,2569.0,2872.0,3174.0,3477.0,3779.0,4082.0,4385.0
180500.0,2275.0,2577.0,2880.0,3182.0,3485.0,3788.0,4090.0,4393.0
181000.0,2283.0,2585.0,2888.0,3191.0,3493.0,3796.0,4098.0,4401.0
181500.0,2291.0,2594.0,2896.0,3199.0,3501.0,3804.0,4107.0,4409.0
182000.0,2299.0,2602.0,2904.0,3207.0,3510.0,3812.0,4115.0,4417.0
182500.0,2307.0,2610.0,2912.0,3215.0,3518.0,3820.0,4123.0,4425.0
183000.0,2315.0,2618.0,2921.0,3223.0,3526.0,3828.0,4131.0,4434.0
183500.0,2324.0,2626.0,2929.0,3231.0,3534.0,3837.0,4139.0,4442.0
184000.0,2332.0,2634.0,2937.0,3240.0,3542.0,3845.0,4147.0,4450.0
184500.0,2340.0,2643.0,2945.0,3248.0,3550.0,3853.0,4156.0,4458.0
185000.0,2348.0,2651.0,2953.0,3256.0,3559.0,3861.0,4164.0,4466.0
185500.0,2356.0,2659.0,2962.0,3264.0,3567.0,3869.0,4172.0,4475.0
186000.0,2365.0,2667.0,2970.0,3272.0,3575.0,3878.0,4180.0,4483.0
186500.0,2373.0,2675.0,2978.0,3281.0,3583.0,3886.0,4188.0,4491.0
187000.0,2381.0,2684.0,2986.0,3289.0,3591.0,3894.0,4197.0,4499.0
187500.0,2389.0,2692.0,2994.0,3297.0,3600.0,3902.0,4205.0,4507.0
188000.0,2397.0,2700.0,3003.0,3305.0,3608.0,3910.0,4213.0,4516.0
188500.0,2406.0,2708.0,3011.0,3313.0,3616.0,3919.0,4221.0,4524.0
189000.0,2414.0,2716.0,3019.0,3322.0,3624.0,3927.0,4229.0,4532.0
189500.0,2422.0,2725.0,3027.0,3330.0,3632.0,3935.0,4238.0,4540.0
190000.0,2430.0,2733.0,3035.0,3338.0,3641.0,3943.0,4246.0,4548.0
190500.0,2438.0,2741.0,3043.0,3346.0,3649.0,3951.0,4254.0,4556.0
191000.0,2446.0,2749.0,3052.0,3354.0,3657.0,3959.0,4262.0,4565.0
191500.0,2455.0,2757.0,3060.0,3362.0,3665.0,3968.0,4270.0,4573.0
192000.0,2463.0,2765.0,3068.0,3371.0,3673.0,3976.0,4278.0,4581.0
192500.0,2471.0,2774.0,3076.0,3379.0,3681.0,3984.0,4287.0,4589.0
193000.0,2479.0,2782.0,3084.0,3387.0,3690.0,3992.0,4295.0,4597.0
193500.0,2487.0,2790.0,3093.0,3395.0,3698.0,4000.0,4303.0,4606.0
194000.0,2496.0,2798.0,3101.0,3403.0,3706.0,4009.0,4311.0,4614.0
194500.0,2504.0,2806.0,3109.0,3412.0,3714.0,4017.0,4319.0,4622.0
195000.0,2512.0,2815.0,3117.0,3420.0,3722.0,4025.0,4328.0,4630.0
195500.0,2520.0,2823.0,3125.0,3428.0,3731.0,4033.0,4336.0,4638.0
196000.0,2528.0,2831.0,3134.0,3436.0,3739.0,4041.0,4344.0,4647.0
196500.0,2537.0,2839.0,3142.0,3444.0,3747.0,4050.0,4352.0,4655.0
197000.0,2545.0,2847.0,3150.0,3453.0,3755.0,4058.0,4360.0,4663.0
197500.0,2553.0,2856.0,3158.0,3461.0,3763.0,4066.0,4369.0,4671.0
198000.0,2561.0,2864.0,3166.0,3469.0,3772.0,4074.0,4377.0,4679.0
198500.0,2569.0,2872.0,3174.0,3477.0,3780.0,4082.0,4385.0,4687.0
199000.0,2577.0,2880.0,3183.0,3485.0,3788.0,4090.0,4393.0,4696.0
199500.0,2586.0,2888.0,3191.0,3493.0,3796.0,4099.0,4401.0,4704.0
200000.0,2594.0,2896.0,3199.0,3502.0,3804.0,4107.0,4409.0,4712.0
200500.0,2602.0,2905.0,3207.0,3510.0,3812.0,4115.0,4418.0,4720.0
201000.0,2610.0,2913.0,3215.0,3518.0,3821.0,4123.0,4426.0,4728.0
201500.0,2618.0,2921.0,3224.0,3526.0,3829.0,4131.0,4434.0,4737.0
202000.0,2627.0,2929.0,3232.0,3534.0,3837.0,4140.0,4442.0,4745.0
202500.0,2635.0,2937.0,3240.0,3543.0,3845.0,4148.0,4450.0,4753.0
203000.0,2643.0,2946.0,3248.0,3551.0,3853.0,4156.0,4459.0,4761.0
203500.0,2651.0,2954.0,3256.0,3559.0,3862.0,4164.0,4467.0,4769.0
204000.0,2659.0,2962.0,3265.0,3567.0,3870.0,4172.0,4475.0,4778.0
204500.0,2668.0,2970.0,3273.0,3575.0,3878.0,4181.0,4483.0,4786.0
205000.0,2676.0,2978.0,3281.0,3584.0,3886.0,4189.0,4491.0,4794.0
205500.0,2684.0,2987.0,3289.0,3592.0,3894.0,4197.0,4500.0,4802.0
206000.0,2692.0,2995.0,3297.0,3600.0,3902.0,4205.0,4508.0,4810.0
206500.0,2699.0,3002.0,3305.0,3607.0,3910.0,4212.0,4515.0,4818.0
207000.0,2707.0,3009.0,3312.0,3614.0,3917.0,4220.0,4522.0,4825.0
207500.0,2714.0,3016.0,3319.0,3622.0,3924.0,4227.0,4529.0,4832.0
208000.0,2721.0,3023.0,3326.0,3629.0,3931.0,4234.0,4536.0,4839.0
208500.0,2728.0,3031.0,3333.0,3636.0,3938.0,4241.0,4544.0,4846.0
209000.0,2735.0,3038.0,3340.0,3643.0,3946.0,4248.0,4551.0,4853.0
209500.0,2742.0,3045.0,3348.0,3650.0,3953.0,4255.0,4558.0,4861.0
210000.0,2750.0,3052.0,3355.0,3657.0,3960.0,4263.0,4565.0,4868.0
210500.0,2757.0,3059.0,3362.0,3665.0,3967.0,4270.0,4572.0,4875.0
211000.0,2764.0,3066.0,3369.0,3672.0,3974.0,4277.0,4579.0,4882.0
211500.0,2771.0,3074.0,3376.0,3679.0,3981.0,4284.0,4587.0,4889.0
212000.0,2778.0,3081.0,3383.0,3686.0,3989.0,4291.0,4594.0,4896.0
212500.0,2785.0,3088.0,3391.0,3693.0,3996.0,4298.0,4601.0,4904.0
213000.0,2793.0,3095.0,3398.0,3700.0,4003.0,4306.0,4608.0,4911.0
213500.0,2800.0,3102.0,3405.0,3708.0,4010.0,4313.0,4615.0,4918.0
214000.0,2807.0,3109.0,3412.0,3715.0,4017.0,4320.0,4622.0,4925.0
214500.0,2814.0,3117.0,3419.0,3722.0,4024.0,4327.0,4630.0,4932.0
215000.0,2821.0,3124.0,3426.0,3729.0,4032.0,4334.0,4637.0,4939.0
215500.0,2828.0,3131.0,3434.0,3736.0,4039.0,4341.0,4644.0,4947.0
216000.0,2836.0,3138.0,3441.0,3743.0,4046.0,4349.0,4651.0,4954.0
216500.0,2843.0,3145.0,3448.0,3751.0,4053.0,4356.0,4658.0,4961.0
217000.0,2850.0,3152.0,3455.0,3758.0,4060.0,4363.0,4665.0,4968.0
217500.0,2857.0,3160.0,3462.0,3765.0,4067.0,4370.0,4673.0,4975.0
218000.0,2864.0,3167.0,3469.0,3772.0,4075.0,4377.0,4680.0,4982.0
218500.0,2871.0,3174.0,3477.0,3779.0,4082.0,4384.0,4687.0,4990.0
219000.0,2879.0,3181.0,3484.0,3786.0,4089.0,4392.0,4694.0,4997.0
219500.0,2886.0,3188.0,3491.0,3794.0,4096.0,4399.0,4701.0,5004.0
220000.0,2893.0,3195.0,3498.0,3801.0,4103.0,4406.0,4708.0,5011.0
220500.0,2900.0,3203.0,3505.0,3808.0,4110.0,4413.0,4716.0,5018.0
221000.0,2907.0,3210.0,3512.0,3815.0,4118.0,4420.0,4723.0,5025.0
221500.0,2914.0,3217.0,3520.0,3822.0,4125.0,4427.0,4730.0,5033.0
222000.0,2922.0,3224.0,3527.0,3829.0,4132.0,4435.0,4737.0,5040.0
222500.0,2929.0,3231.0,3534.0,3837.0,4139.0,4442.0,4744.0,5047.0
223000.0,2936.0,3238.0,3541.0,3844.0,4146.0,4449.0,4751.0,5054.0
223500.0,2943.0,3246.0,3548.0,3851.0,4153.0,4456.0,4759.0,5061.0
224000.0,2950.0,3253.0,3555.0,3858.0,4161.0,4463.0,4766.0,5068.0
224500.0,2957.0,3260.0,3563.0,3865.0,4168.0,4470.0,4773.0,5076.0
225000.0,2965.0,3267.0,3570.0,3872.0,4175.0,4478.0,4780.0,5083.0
225500.0,2972.0,3274.0,3577.0,3880.0,4182.0,4485.0,4787.0,5090.0
226000.0,2979.0,3282.0,3584.0,3887.0,4189.0,4492.0,4795.0,5097.0
226500.0,2986.0,3289.0,3591.0,3894.0,4196.0,4499.0,4802.0,5104.0
227000.0,2993.0,3296.0,3598.0,3901.0,4204.0,4506.0,4809.0,5111.0
227500.0,3000.0,3303.0,3606.0,3908.0,4211.0,4513.0,4816.0,5119.0
228000.0,3008.0,3310.0,3613.0,3915.0,4218.0,4521.0,4823.0,5126.0
228500.0,3015.0,3317.0,3620.0,3923.0,4225.0,4528.0,4830.0,5133.0
229000.0,3022.0,3325.0,3627.0,3930.0,4232.0,4535.0,4838.0,5140.0
229500.0,3029.0,3332.0,3634.0,3937.0,4239.0,4542.0,4845.0,5147.0
230000.0,3036.0,3339.0,3641.0,3944.0,4247.0,4549.0,4852.0,5154.0
230500.0,3043.0,3346.0,3649.0,3951.0,4254.0,4556.0,4859.0,5162.0
231000.0,3051.0,3353.0,3656.0,3958.0,4261.0,4564.0,4866.0,5169.0
231500.0,3058.0,3360.0,3663.0,3966.0,4268.0,4571.0,4873.0,5176.0
232000.0,3065.0,3368.0,3670.0,3973.0,4275.0,4578.0,4881.0,5183.0
232500.0,3072.0,3375.0,3677.0,3980.0,4282.0,4585.0,4888.0,5190.0
233000.0,3079.0,3382.0,3684.0,3987.0,4290.0,4592.0,4895.0,5197.0
233500.0,3086.0,3389.0,3692.0,3994.0,4297.0,4599.0,4902.0,5205.0
234000.0,3094.0,3396.0,3699.0,4001.0,4304.0,4607.0,4909.0,5212.0
234500.0,3101.0,3403.0,3706.0,4009.0,4311.0,4614.0,4916.0,5219.0
235000.0,3108.0,3411.0,3713.0,4016.0,4318.0,4621.0,4924.0,5226.0
235500.0,3115.0,3418.0,3720.0,4023.0,4325.0,4628.0,4931.0,5233.0
236000.0,3122.0,3425.0,3727.0,4030.0,4333.0,4635.0,4938.0,5240.0
236500.0,3129.0,3432.0,3735.0,4037.0,4340.0,4642.0,4945.0,5248.0
237000.0,3137.0,3439.0,3742.0,4044.0,4347.0,4650.0,4952.0,5255.0
237500.0,3144.0,3446.0,3749.0,4052.0,4354.0,4657.0,4959.0,5262.0
238000.0,3151.0,3454.0,3756.0,4059.0,4361.0,4664.0,4967.0,5269.0
238500.0,3158.0,3461.0,3763.0,4066.0,4368.0,4671.0,4974.0,5276.0
239000.0,3165.0,3468.0,3770.0,4073.0,4376.0,4678.0,4981.0,5283.0
239500.0,3172.0,3475.0,3778.0,4080.0,4383.0,4685.0,4988.0,5291.0
240000.0,3180.0,3482.0,3785.0,4087.0,4390.0,4693.0,4995.0,5298.0
240500.0,3187.0,3489.0,3792.0,4095.0,4397.0,4700.0,5002.0,5305.0
241000.0,3194.0,3497.0,3799.0,4102.0,4404.0,4707.0,5010.0,5312.0
241500.0,3201.0,3504.0,3806.0,4109.0,4411.0,4714.0,5017.0,5319.0
242000.0,3208.0,3511.0,3813.0,4116.0,4419.0,4721.0,5024.0,5326.0
242500.0,3215.0,3518.0,3821.0,4123.0,4426.0,4728.0,5031.0,5334.0
243000.0,3223.0,3525.0,3828.0,4130.0,4433.0,4736.0,5038.0,5341.0
243500.0,3230.0,3532.0,3835.0,4138.0,4440.0,4743.0,5045.0,5348.0
244000.0,3237.0,3540.0,3842.0,4145.0,4447.0,4750.0,5053.0,5355.0
244500.0,3244.0,3547.0,3849.0,4152.0,4455.0,4757.0,5060.0,5362.0
245000.0,3251.0,3554.0,3856.0,4159.0,4462.0,4764.0,5067.0,5369.0
245500.0,3258.0,3561.0,3864.0,4166.0,4469.0,4771.0,5074.0,5377.0
246000.0,3266.0,3568.0,3871.0,4173.0,4476.0,4779.0,5081.0,5384.0
246500.0,3273.0,3575.0,3878.0,4181.0,4483.0,4786.0,5088.0,5391.0
247000.0,3280.0,3583.0,3885.0,4188.0,4490.0,4793.0,5096.0,5398.0
247500.0,3287.0,3590.0,3892.0,4195.0,4498.0,4800.0,5103.0,5405.0
248000.0,3294.0,3597.0,3899.0,4202.0,4505.0,4807.0,5110.0,5412.0
248500.0,3301.0,3604.0,3907.0,4209.0,4512.0,4814.0,5117.0,5420.0
249000.0,3309.0,3611.0,3914.0,4216.0,4519.0,4822.0,5124.0,5427.0
249500.0,3316.0,3618.0,3921.0,4224.0,4526.0,4829.0,5131.0,5434.0
250000.0,3323.0,3626.0,3928.0,4231.0,4533.0,4836.0,5139.0,5441.0
250500.0,3330.0,3633.0,3935.0,4238.0,4541.0,4843.0,5146.0,5448.0
251000.0,3337.0,3640.0,3942.0,4245.0,4548.0,4850.0,5153.0,5455.0
251500.0,3344.0,3647.0,3950.0,4252.0,4555.0,4857.0,5160.0,5463.0
252000.0,3352.0,3654.0,3957.0,4259.0,4562.0,4865.0,5167.0,5470.0
252500.0,3359.0,3661.0,3964.0,4267.0,4569.0,4872.0,5174.0,5477.0
253000.0,3366.0,3669.0,3971.0,4274.0,4576.0,4879.0,5182.0,5484.0
253500.0,3373.0,3676.0,3978.0,4281.0,4584.0,4886.0,5189.0,5491.0
254000.0,3380.0,3683.0,3985.0,4288.0,4591.0,4893.0,5196.0,5498.0
254500.0,3387.0,3690.0,3993.0,4295.0,4598.0,4900.0,5203.0,5506.0
255000.0,3395.0,3697.0,4000.0,4302.0,4605.0,4908.0,5210.0,5513.0
255500.0,3402.0,3704.0,4007.0,4310.0,4612.0,4915.0,5217.0,5520.0
256000.0,3409.0,3712.0,4014.0,4317.0,4619.0,4922.0,5225.0,5527.0
256500.0,3416.0,3719.0,4021.0,4324.0,4627.0,4929.0,5232.0,5534.0
257000.0,3423.0,3726.0,4028.0,4331.0,4634.0,4936.0,5239.0,5541.0
257500.0,3430.0,3733.0,4036.0,4338.0,4641.0,4943.0,5246.0,5549.0
258000.0,3438.0,3740.0,4043.0,4345.0,4648.0,4951.0,5253.0,5556.0
258500.0,3445.0,3747.0,4050.0,4353.0,4655.0,4958.0,5260.0,5563.0
259000.0,3452.0,3755.0,4057.0,4360.0,4662.0,4965.0,5268.0,5570.0
259500.0,3459.0,3762.0,4064.0,4367.0,4670.0,4972.0,5275.0,5577.0
260000.0,3466.0,3769.0,4071.0,4374.0,4677.0,4979.0,5282.0,5584.0
260500.0,3473.0,3776.0,4079.0,4381.0,4684.0,4986.0,5289.0,5592.0
261000.0,3481.0,3783.0,4086.0,4388.0,4691.0,4994.0,5296.0,5599.0
261500.0,3487.0,3790.0,4093.0,4396.0,4698.0,5001.0,5303.0,5606.0
262000.0,3488.0,3798.0,4100.0,4403.0,4705.0,5008.0,5311.0,5613.0
262500.0,3490.0,3805.0,4107.0,4410.0,4713.0,5015.0,5318.0,5620.0
263000.0,3492.0,3812.0,4114.0,4417.0,4720.0,5022.0,5325.0,5627.0
263500.0,3494.0,3819.0,4122.0,4424.0,4727.0,5029.0,5332.0,5635.0
264000.0,3496.0,3826.0,4129.0,4431.0,4734.0,5037.0,5339.0,5642.0
264500.0,3497.0,3833.0,4136.0,4439.0,4741.0,5044.0,5346.0,5649.0
265000.0,3499.0,3841.0,4143.0,4446.0,4748.0,5051.0,5354.0,5656.0
265500.0,3501.0,3848.0,4150.0,4453.0,4756.0,5058.0,5361.0,5663.0
266000.0,3503.0,3852.0,4158.0,4460.0,4763.0,5065.0,5368.0,5671.0
266500.0,3504.0,3854.0,4165.0,4467.0,4770.0,5072.0,5375.0,5678.0
267000.0,3506.0,3855.0,4172.0,4474.0,4777.0,5080.0,5382.0,5685.0
267500.0,3508.0,3857.0,4179.0,4482.0,4784.0,5087.0,5389.0,5692.0
268000.0,3510.0,3859.0,4186.0,4489.0,4791.0,5094.0,5397.0,5699.0
268500.0,3511.0,3861.0,4193.0,4496.0,4799.0,5101.0,5404.0,5706.0
269000.0,3513.0,3862.0,4201.0,4503.0,4806.0,5108.0,5411.0,5714.0
269500.0,3515.0,3864.0,4208.0,4510.0,4813.0,5115.0,5418.0,5721.0
270000.0,3517.0,3866.0,4215.0,4517.0,4820.0,5123.0,5425.0,5728.0
270500.0,3518.0,3868.0,4217.0,4525.0,4827.0,5130.0,5432.0,5735.0
271000.0,3520.0,3869.0,4219.0,4532.0,4834.0,5137.0,5440.0,5742.0
271500.0,3522.0,3871.0,4221.0,4539.0,4842.0,5144.0,5447.0,5749.0
272000.0,3524.0,3873.0,4222.0,4546.0,4849.0,5151.0,5454.0,5757.0
272500.0,3525.0,3875.0,4224.0,4553.0,4856.0,5158.0,5461.0,5764.0
273000.0,3527.0,3877.0,4226.0,4560.0,4863.0,5166.0,5468.0,5771.0
273500.0,3529.0,3878.0,4228.0,4568.0,4870.0,5173.0,5475.0,5778.0
274000.0,3531.0,3880.0,4229.0,4575.0,4877.0,5180.0,5483.0,5785.0
274500.0,3532.0,3882.0,4231.0,4580.0,4885.0,5187.0,5490.0,5792.0
275000.0,3534.0,3884.0,4233.0,4582.0,4892.0,5194.0,5497.0,5800.0
275500.0,3536.0,3885.0,4235.0,4584.0,4899.0,5201.0,5504.0,5807.0
276000.0,3538.0,3887.0,4236.0,4586.0,4906.0,5209.0,5511.0,5814.0
276500.0,3540.0,3889.0,4238.0,4587.0,4913.0,5216.0,5518.0,5821.0
277000.0,3541.0,3891.0,4240.0,4589.0,4920.0,5223.0,5526.0,5828.0
277500.0,3543.0,3892.0,4242.0,4591.0,4928.0,5230.0,5533.0,5835.0
278000.0,3545.0,3894.0,4243.0,4593.0,4935.0,5237.0,5540.0,5843.0
278500.0,3547.0,3896.0,4245.0,4595.0,4942.0,5244.0,5547.0,5850.0
279000.0,3548.0,3898.0,4247.0,4596.0,4946.0,5252.0,5554.0,5857.0
279500.0,3550.0,3899.0,4249.0,4598.0,4947.0,5259.0,5561.0,5864.0
280000.0,3552.0,3901.0,4250.0,4600.0,4949.0,5266.0,5569.0,5871.0
280500.0,3554.0,3903.0,4252.0,4602.0,4951.0,5273.0,5576.0,5878.0
281000.0,3555.0,3905.0,4254.0,4603.0,4953.0,5280.0,5583.0,5886.0
281500.0,3557.0,3906.0,4256.0,4605.0,4954.0,5287.0,5590.0,5893.0
282000.0,3559.0,3908.0,4258.0,4607.0,4956.0,5295.0,5597.0,5900.0
282500.0,3561.0,3910.0,4259.0,4609.0,4958.0,5302.0,5604.0,5907.0
283000.0,3562.0,3912.0,4261.0,4610.0,4960.0,5309.0,5612.0,5914.0
283500.0,3564.0,3913.0,4263.0,4612.0,4961.0,5311.0,5619.0,5921.0
284000.0,3566.0,3915.0,4265.0,4614.0,4963.0,5313.0,5626.0,5929.0
284500.0,3568.0,3917.0,4266.0,4616.0,4965.0,5314.0,5633.0,5936.0
285000.0,3569.0,3919.0,4268.0,4617.0,4967.0,5316.0,5640.0,5943.0
285500.0,3571.0,3921.0,4270.0,4619.0,4968.0,5318.0,5647.0,5950.0
286000.0,3573.0,3922.0,4272.0,4621.0,4970.0,5320.0,5655.0,5957.0
286500.0,3575.0,3924.0,4273.0,4623.0,4972.0,5321.0,5662.0,5964.0
287000.0,3576.0,3926.0,4275.0,4624.0,4974.0,5323.0,5669.0,5972.0
287500.0,3578.0,3928.0,4277.0,4626.0,4976.0,5325.0,5674.0,5979.0
288000.0,3580.0,3929.0,4279.0,4628.0,4977.0,5327.0,5676.0,5986.0
288500.0,3582.0,3931.0,4280.0,4630.0,4979.0,5328.0,5678.0,5993.0
289000.0,3584.0,3933.0,4282.0,4631.0,4981.0,5330.0,5679.0,6000.0
289500.0,3585.0,3935.0,4284.0,4633.0,4983.0,5332.0,5681.0,6007.0
290000.0,3587.0,3936.0,4286.0,4635.0,4984.0,5334.0,5683.0,6015.0
290500.0,3589.0,3938.0,4287.0,4637.0,4986.0,5335.0,5685.0,6022.0
291000.0,3591.0,3940.0,4289.0,4639.0,4988.0,5337.0,5686.0,6029.0
291500.0,3592.0,3942.0,4291.0,4640.0,4990.0,5339.0,5688.0,6036.0
292000.0,3594.0,3943.0,4293.0,4642.0,4991.0,5341.0,5690.0,6039.0
292500.0,3596.0,3945.0,4294.0,4644.0,4993.0,5342.0,5692.0,6041.0
293000.0,3598.0,3947.0,4296.0,4646.0,4995.0,5344.0,5694.0,6043.0
293500.0,3599.0,3949.0,4298.0,4647.0,4997.0,5346.0,5695.0,6045.0
294000.0,3601.0,3950.0,4300.0,4649.0,4998.0,5348.0,5697.0,6046.0
294500.0,3603.0,3952.0,4302.0,4651.0,5000.0,5349.0,5699.0,6048.0
295000.0,3605.0,3954.0,4303.0,4653.0,5002.0,5351.0,5701.0,6050.0
295500.0,3606.0,3956.0,4305.0,4654.0,5004.0,5353.0,5702.0,6052.0
296000.0,3608.0,3957.0,4307.0,4656.0,5005.0,5355.0,5704.0,6053.0
296500.0,3610.0,3959.0,4309.0,4658.0,5007.0,5357.0,5706.0,6055.0
297000.0,3612.0,3961.0,4310.0,4660.0,5009.0,5358.0,5708.0,6057.0
297500.0,3613.0,3963.0,4312.0,4661.0,5011.0,5360.0,5709.0,6059.0
298000.0,3615.0,3965.0,4314.0,4663.0,5012.0,5362.0,5711.0,6060.0
298500.0,3617.0,3966.0,4316.0,4665.0,5014.0,5364.0,5713.0,6062.0
299000.0,3619.0,3968.0,4317.0,4667.0,5016.0,5365.0,5715.0,6064.0
299500.0,3620.0,3970.0,4319.0,4668.0,5018.0,5367.0,5716.0,6066.0
300000.0,3622.0,3972.0,4321.0,4670.0,5020.0,5369.0,5718.0,6068.0
300500.0,3624.0,3973.0,4323.0,4672.0,5021.0,5371.0,5720.0,6069.0
301000.0,3626.0,3975.0,4324.0,4674.0,5023.0,5372.0,5722.0,6071.0
301500.0,3628.0,3977.0,4326.0,4675.0,5025.0,5374.0,5723.0,6073.0
302000.0,3629.0,3979.0,4328.0,4677.0,5027.0,5376.0,5725.0,6075.0
302500.0,3631.0,3980.0,4330.0,4679.0,5028.0,5378.0,5727.0,6076.0
303000.0,3633.0,3982.0,4331.0,4681.0,5030.0,5379.0,5729.0,6078.0
303500.0,3635.0,3984.0,4333.0,4683.0,5032.0,5381.0,5730.0,6080.0
304000.0,3636.0,3986.0,4335.0,4684.0,5034.0,5383.0,5732.0,6082.0
304500.0,3638.0,3987.0,4337.0,4686.0,5035.0,5385.0,5734.0,6083.0
305000.0,3640.0,3989.0,4338.0,4688.0,5037.0,5386.0,5736.0,6085.0
305500.0,3642.0,3991.0,4340.0,4690.0,5039.0,5388.0,5738.0,6087.0
306000.0,3643.0,3993.0,4342.0,4691.0,5041.0,5390.0,5739.0,6089.0
306500.0,3645.0,3994.0,4344.0,4693.0,5042.0,5392.0,5741.0,6090.0
307000.0,3647.0,3996.0,4346.0,4695.0,5044.0,5393.0,5743.0,6092.0
307500.0,3649.0,3998.0,4347.0,4697.0,5046.0,5395.0,5745.0,6094.0
308000.0,3650.0,4000.0,4349.0,4698.0,5048.0,5397.0,5746.0,6096.0
308500.0,3652.0,4001.0,4351.0,4700.0,5049.0,5399.0,5748.0,6097.0
309000.0,3654.0,4003.0,4353.0,4702.0,5051.0,5401.0,5750.0,6099.0
309500.0,3656.0,3998.0,4340.0,4683.0,5025.0,5367.0,5710.0,6052.0
310000.0,3657.0,4000.0,4342.0,4684.0,5027.0,5369.0,5711.0,6054.0
310500.0,3659.0,4002.0,4344.0,4686.0,5029.0,5371.0,5713.0,6056.0
311000.0,3661.0,4003.0,4346.0,4688.0,5030.0,5373.0,5715.0,6057.0
311500.0,3663.0,4005.0,4347.0,4690.0,5032.0,5374.0,5717.0,6059.0
312000.0,3664.0,4000.0,4335.0,4671.0,5006.0,5341.0,5677.0,6012.0
312500.0,3666.0,4002.0,4337.0,4672.0,5008.0,5343.0,5678.0,6014.0
313000.0,3668.0,4003.0,4339.0,4674.0,5009.0,5345.0,5680.0,6015.0
313500.0,3670.0,4005.0,4340.0,4676.0,5011.0,5347.0,5682.0,6017.0
314000.0,3672.0,4007.0,4342.0,4678.0,5013.0,5348.0,5684.0,6019.0
314500.0,3673.0,4002.0,4330.0,4658.0,4987.0,5315.0,5643.0,5972.0
315000.0,3675.0,4003.0,4332.0,4660.0,4988.0,5317.0,5645.0,5974.0
315500.0,3677.0,4005.0,4334.0,4662.0,4990.0,5319.0,5647.0,5975.0
316000.0,3679.0,4007.0,4335.0,4664.0,4992.0,5320.0,5649.0,5977.0
316500.0,3680.0,4009.0,4337.0,4665.0,4994.0,5322.0,5651.0,5979.0
317000.0,3682.0,4003.0,4325.0,4646.0,4968.0,5289.0,5610.0,5932.0
317500.0,3684.0,4005.0,4327.0,4648.0,4969.0,5291.0,5612.0,5933.0
318000.0,3686.0,4007.0,4328.0,4650.0,4971.0,5292.0,5614.0,5935.0
318500.0,3687.0,4009.0,4330.0,4651.0,4973.0,5294.0,5616.0,5937.0
319000.0,3689.0,4010.0,4332.0,4653.0,4975.0,5296.0,5617.0,5939.0
319500.0,3691.0,4005.0,4320.0,4634.0,4948.0,5263.0,5577.0,5892.0
320000.0,3693.0,4007.0,4321.0,4636.0,4950.0,5265.0,5579.0,5893.0
320500.0,3694.0,4009.0,4323.0,4638.0,4952.0,5266.0,5581.0,5895.0
321000.0,3696.0,4011.0,4325.0,4639.0,4954.0,5268.0,5583.0,5897.0
321500.0,3698.0,4012.0,4327.0,4641.0,4955.0,5270.0,5584.0,5899.0
322000.0,3700.0,4007.0,4314.0,4622.0,4929.0,5237.0,5544.0,5852.0
322500.0,3701.0,4009.0,4316.0,4624.0,4931.0,5238.0,5546.0,5853.0
323000.0,3703.0,4011.0,4318.0,4625.0,4933.0,5240.0,5548.0,5855.0
323500.0,3705.0,4012.0,4320.0,4627.0,4935.0,5242.0,5549.0,5857.0
324000.0,3707.0,4014.0,4322.0,4629.0,4936.0,5244.0,5551.0,5859.0
324500.0,3708.0,4009.0,4309.0,4610.0,4910.0,5211.0,5511.0,5811.0
325000.0,3710.0,4011.0,4311.0,4611.0,4912.0,5212.0,5513.0,5813.0
325500.0,3712.0,4012.0,4313.0,4613.0,4914.0,5214.0,5515.0,5815.0
326000.0,3714.0,4014.0,4315.0,4615.0,4915.0,5216.0,5516.0,5817.0
326500.0,3716.0,4016.0,4316.0,4617.0,4917.0,5218.0,5518.0,5818.0
